action,simp,x,y
Insert small gear,Insert,0.59734549,-0.31053984
Insert small gear,Insert,0.58529849,0.02925661
Insert small gear,Insert,0.68532623,0.19905699
Insert small gear,Insert,0.64428805,-0.32510056
Insert small gear,Insert,0.59913157,-0.08753004
Insert small gear,Insert,0.43841369,-0.26375167
Insert small gear,Insert,0.46635237,-0.17922916
Insert small gear,Insert,0.40034441,0.11028762
Insert small gear,Insert,0.38433318,0.0966442
Insert small gear,Insert,0.24101254,-0.52415112
Insert small gear,Insert,0.32169483,-0.69507848
Insert small gear,Insert,0.5138682,-0.3646993
Insert small gear,Insert,0.47393734,0.53067428
Insert small gear,Insert,0.72457067,-0.11507302
Insert small gear,Insert,0.46496972,-0.08556479
Insert small gear,Insert,0.43618123,0.24750752
Insert small gear,Insert,0.7406983,0.14529701
Insert small gear,Insert,0.49466292,-0.37466632
Insert small gear,Insert,0.60473075,0.17077308
Insert small gear,Insert,0.57416584,-0.54450028
Insert small gear,Insert,0.32696787,-0.27033393
Insert small gear,Insert,0.51347189,0.35603867
Insert small gear,Insert,0.56200724,-0.05736769
Insert small gear,Insert,0.47390687,-0.03034849
Insert small gear,Insert,0.68027214,-0.10694655
Insert small gear,Insert,0.69341808,-0.12027368
Insert small gear,Insert,0.59509961,-0.20698442
Insert small gear,Insert,0.38511402,0.21294334
Insert small gear,Insert,0.52068662,-0.23347164
Insert small gear,Insert,0.47883103,-0.13046479
Insert small gear,Insert,0.50685162,-0.08471557
Insert small gear,Insert,0.52059548,-0.62281365
Insert small gear,Insert,0.641581,0.20875244
Insert small gear,Insert,0.55031705,-0.35517079
Insert small gear,Insert,0.40568393,0.1457833
Insert small gear,Insert,0.38491495,0.16993585
Insert small gear,Insert,0.56149822,-0.0956751
Insert small gear,Insert,0.54853082,-0.0523418
Insert small gear,Insert,0.51034667,-0.21159083
Insert small gear,Insert,0.43162251,-0.34956646
Insert square peg 1,Insert,0.54420485,0.02493463
Insert square peg 1,Insert,0.58352682,0.01820644
Insert square peg 1,Insert,0.57879024,-0.31526787
Insert square peg 1,Insert,0.5953851,-0.41481557
Insert square peg 1,Insert,0.6223059,-0.26241826
Insert square peg 1,Insert,0.5590928,-0.2277941
Insert square peg 1,Insert,0.63096323,0.23933284
Insert square peg 1,Insert,0.57585868,0.24134952
Insert square peg 1,Insert,0.57190013,0.19312656
Insert square peg 1,Insert,0.54376295,0.1910127
Insert square peg 1,Insert,0.55524218,0.02266104
Insert square peg 1,Insert,0.52928376,-0.15260629
Insert square peg 1,Insert,0.52277218,0.13360292
Insert square peg 1,Insert,0.51262672,0.16529864
Insert square peg 1,Insert,0.53823109,-0.19027713
Insert square peg 1,Insert,0.46355126,-0.2417804
Insert square peg 1,Insert,0.53265759,-0.01439318
Insert square peg 1,Insert,0.54863736,-0.20103816
Insert square peg 1,Insert,0.50264247,-0.30413036
Insert square peg 1,Insert,0.54027505,0.1109391
Insert square peg 1,Insert,0.53882411,-0.01755103
Insert square peg 1,Insert,0.28034634,-0.53133786
Insert square peg 1,Insert,0.38470165,-0.43054518
Insert square peg 1,Insert,0.42746294,0.38308704
Insert square peg 1,Insert,0.54669812,-0.04915459
Insert square peg 1,Insert,0.5341823,-0.21366866
Insert square peg 1,Insert,0.5228672,-0.2510829
Insert square peg 1,Insert,0.52950676,0.12900862
Insert square peg 1,Insert,0.55444819,0.1491422
Insert square peg 1,Insert,0.56320947,-0.24818242
Insert square peg 1,Insert,0.55232089,-0.00992133
Insert square peg 1,Insert,0.43439305,-0.41662548
Insert square peg 1,Insert,0.33351118,-0.41036612
Insert square peg 1,Insert,0.53560925,0.21510745
Insert square peg 1,Insert,0.5526153,0.12868398
Insert square peg 1,Insert,0.53147499,0.12701739
Insert square peg 1,Insert,0.51119612,-0.21946237
Insert square peg 1,Insert,0.54435898,-0.0690444
Insert square peg 1,Insert,0.55918988,-0.01737324
Insert square peg 1,Insert,0.59463547,0.22969715
Insert square peg 1,Insert,0.51724383,-0.05509193
Insert square peg 1,Insert,0.5171837,-0.24034781
Insert square peg 1,Insert,0.52528082,0.07828882
Insert square peg 1,Insert,0.54964272,-0.4531106
Insert square peg 1,Insert,0.57150181,0.43761412
Insert square peg 1,Insert,0.54084376,0.15801444
Insert square peg 1,Insert,0.45821587,-0.19913631
Insert square peg 1,Insert,0.59938719,0.1135629
Insert square peg 1,Insert,0.5088479,-0.22292472
Insert square peg 1,Insert,0.51563909,0.26298697
Insert square peg 1,Insert,0.53466361,0.1160296
Insert square peg 1,Insert,0.50488756,-0.38095319
Insert square peg 1,Insert,0.50424094,-0.24041523
Insert square peg 2,Insert,0.48918378,-0.07243862
Insert square peg 2,Insert,0.50228577,0.07990402
Insert square peg 2,Insert,0.64262974,0.08766673
Insert square peg 2,Insert,0.64749963,-0.23286025
Insert square peg 2,Insert,0.52953434,-0.25382715
Insert square peg 2,Insert,0.63255448,-0.30683831
Insert square peg 2,Insert,0.66152581,0.31365925
Insert square peg 2,Insert,0.51162724,0.31452311
Insert square peg 2,Insert,0.64110469,0.12810819
Insert square peg 2,Insert,0.4947195,0.16414709
Insert square peg 2,Insert,0.48959697,-0.07067301
Insert square peg 2,Insert,0.42044406,-0.12923326
Insert square peg 2,Insert,0.44825106,0.19730291
Insert square peg 2,Insert,0.48865836,0.07925371
Insert square peg 2,Insert,0.48865836,0.07925371
Insert square peg 2,Insert,0.35496558,-0.22740451
Insert square peg 2,Insert,0.52938271,-0.36441841
Insert square peg 2,Insert,0.64429664,-0.03498436
Insert square peg 2,Insert,0.51649049,-0.10706206
Insert square peg 2,Insert,0.60505893,-0.34588377
Insert square peg 2,Insert,0.59894281,0.20720317
Insert square peg 2,Insert,0.65238686,0.04534438
Insert square peg 2,Insert,0.35961568,-0.28290373
Insert square peg 2,Insert,0.3100859,-0.42769419
Insert square peg 2,Insert,0.35373191,-0.57191233
Insert square peg 2,Insert,0.40991809,0.34795848
Insert square peg 2,Insert,0.47458475,-0.16791314
Insert square peg 2,Insert,0.61759583,-0.25206931
Insert square peg 2,Insert,0.47232895,-0.32928248
Insert square peg 2,Insert,0.64331164,0.11786449
Insert square peg 2,Insert,0.50309451,0.05804609
Insert square peg 2,Insert,0.50111411,-0.12703824
Insert square peg 2,Insert,0.60642918,-0.09038306
Insert square peg 2,Insert,0.40552739,-0.4518691
Insert square peg 2,Insert,0.64119594,0.16413187
Insert square peg 2,Insert,0.47089631,0.19044442
Insert square peg 2,Insert,0.51605178,0.22761566
Insert square peg 2,Insert,0.50442182,-0.31981649
Insert square peg 2,Insert,0.48586223,-0.13880617
Insert square peg 2,Insert,0.45273789,0.03537933
Insert square peg 2,Insert,0.55603344,0.3243118
Insert square peg 2,Insert,0.40800365,0.00715168
Insert square peg 2,Insert,0.60249519,-0.28060191
Insert square peg 2,Insert,0.47989097,0.14599781
Insert square peg 2,Insert,0.48284,-0.35885758
Insert square peg 2,Insert,0.64174364,0.35863105
Insert square peg 2,Insert,0.50201506,0.06147439
Insert square peg 2,Insert,0.38907989,-0.21398114
Insert square peg 2,Insert,0.64623592,0.1642449
Insert square peg 2,Insert,0.6741791,0.12312287
Insert square peg 2,Insert,0.54219161,-0.32735119
Insert square peg 2,Insert,0.600682,0.30295267
Insert square peg 2,Insert,0.45115178,0.17454421
Insert square peg 2,Insert,0.60735425,-0.41590953
Insert square peg 2,Insert,0.50303176,-0.10044237
Insert square peg 3,Insert,0.5798943,0.15115952
Insert square peg 3,Insert,0.72574087,-0.00366239
Insert square peg 3,Insert,0.57296659,-0.14287287
Insert square peg 3,Insert,0.57596057,-0.46547097
Insert square peg 3,Insert,0.7690203,-0.32254025
Insert square peg 3,Insert,0.57823862,-0.11123759
Insert square peg 3,Insert,0.49373267,-0.33991406
Insert square peg 3,Insert,0.47124138,-0.22368815
Insert square peg 3,Insert,0.57501986,0.09179528
Insert square peg 3,Insert,0.73432749,0.23287112
Insert square peg 3,Insert,0.42731729,0.30060409
Insert square peg 3,Insert,0.55406511,0.3857894
Insert square peg 3,Insert,0.46256624,0.18178858
Insert square peg 3,Insert,0.6541503,-0.06452263
Insert square peg 3,Insert,0.68004707,0.20451679
Insert square peg 3,Insert,0.46653128,0.29310218
Insert square peg 3,Insert,0.59783949,-0.06204742
Insert square peg 3,Insert,0.35386767,-0.15512697
Insert square peg 3,Insert,0.40819428,-0.12445848
Insert square peg 3,Insert,0.69574546,-0.30529775
Insert square peg 3,Insert,0.3619124,-0.36306945
Insert square peg 3,Insert,0.5759666,-0.0467856
Insert square peg 3,Insert,0.48761936,-0.136194
Insert square peg 3,Insert,0.48602746,-0.48821487
Insert square peg 3,Insert,0.50240995,-0.49751475
Insert square peg 3,Insert,0.27134967,-0.33489121
Insert square peg 3,Insert,0.52985075,0.09122503
Insert square peg 3,Insert,0.37533533,-0.26990433
Insert square peg 3,Insert,0.49671536,-0.09092799
Insert square peg 3,Insert,0.39955354,0.03607002
Insert square peg 3,Insert,0.52106299,0.29129848
Insert square peg 3,Insert,0.69438109,-0.23378559
Insert square peg 3,Insert,0.41250368,0.07588124
Insert square peg 3,Insert,0.5260694,-0.28315039
Insert square peg 3,Insert,0.14960645,-0.41463221
Insert square peg 3,Insert,0.39963657,0.19538036
Insert square peg 3,Insert,0.70549693,0.14430051
Insert square peg 3,Insert,0.68578724,0.07639499
Insert square peg 3,Insert,0.43007047,-0.08292387
Insert square peg 3,Insert,0.57309273,0.0354649
Insert square peg 3,Insert,0.58904244,0.09433893
Insert square peg 3,Insert,0.65175909,-0.01969466
Insert square peg 3,Insert,0.69173781,0.08554021
Insert square peg 3,Insert,0.70427365,-0.45532878
Insert square peg 3,Insert,0.41924069,0.4470019
Insert square peg 3,Insert,0.4834418,0.28516361
Insert square peg 3,Insert,0.63552438,-0.18541498
Insert square peg 3,Insert,0.58221021,-0.06826131
Insert square peg 3,Insert,0.52305893,-0.06190909
Insert square peg 3,Insert,0.33983338,-0.15323065
Insert square peg 3,Insert,0.46821515,0.12587421
Insert square peg 3,Insert,0.68383629,0.13818411
Insert square peg 3,Insert,0.6454423,-0.3061856
Insert square peg 4,Insert,0.42403635,0.15902564
Insert square peg 4,Insert,0.73280537,0.13126858
Insert square peg 4,Insert,0.7190659,-0.13856691
Insert square peg 4,Insert,0.75022132,-0.50658928
Insert square peg 4,Insert,0.73907769,-0.16925442
Insert square peg 4,Insert,0.41865309,-0.15252861
Insert square peg 4,Insert,0.35197026,-0.37938988
Insert square peg 4,Insert,0.72182077,0.07902804
Insert square peg 4,Insert,0.73822114,0.38269907
Insert square peg 4,Insert,0.40149963,0.05273255
Insert square peg 4,Insert,0.4167042,0.38562285
Insert square peg 4,Insert,0.30555496,0.08970997
Insert square peg 4,Insert,0.58234827,0.08482546
Insert square peg 4,Insert,0.61353938,0.37092235
Insert square peg 4,Insert,0.33766581,0.23245429
Insert square peg 4,Insert,0.45848402,0.0230987
Insert square peg 4,Insert,0.33483944,-0.25568011
Insert square peg 4,Insert,0.50896508,-0.23454409
Insert square peg 4,Insert,0.74903843,-0.14732791
Insert square peg 4,Insert,0.42642649,-0.50663887
Insert square peg 4,Insert,0.7256679,0.00539084
Insert square peg 4,Insert,0.65899261,-0.18955169
Insert square peg 4,Insert,0.59202646,-0.36769617
Insert square peg 4,Insert,0.51132208,-0.35428159
Insert square peg 4,Insert,0.38258173,0.06506367
Insert square peg 4,Insert,0.4463417,-0.42206289
Insert square peg 4,Insert,0.33384155,-0.13942719
Insert square peg 4,Insert,0.51210701,-0.07293153
Insert square peg 4,Insert,0.36588136,0.2573609
Insert square peg 4,Insert,0.7452835,-0.11676087
Insert square peg 4,Insert,0.33936987,-0.06738711
Insert square peg 4,Insert,0.38306218,-0.16945153
Insert square peg 4,Insert,0.19965045,-0.56578143
Insert square peg 4,Insert,0.44260696,0.03715405
Insert square peg 4,Insert,0.69204603,0.28487154
Insert square peg 4,Insert,0.74967951,0.2198082
Insert square peg 4,Insert,0.29955969,-0.2159135
Insert square peg 4,Insert,0.42316089,0.07331993
Insert square peg 4,Insert,0.62372348,0.18666655
Insert square peg 4,Insert,0.73225887,0.14563279
Insert square peg 4,Insert,0.61660882,0.13391025
Insert square peg 4,Insert,0.42242018,-0.42993652
Insert square peg 4,Insert,0.68334083,0.22885678
Insert square peg 4,Insert,0.72803932,-0.29028664
Insert square peg 4,Insert,0.43954814,0.27493089
Insert square peg 4,Insert,0.33599025,0.22463083
Insert square peg 4,Insert,0.56462223,-0.05320314
Insert square peg 4,Insert,0.73123959,-0.05328299
Insert square peg 4,Insert,0.67334598,-0.10793049
Insert square peg 4,Insert,0.5925975,0.02208745
Insert square peg 4,Insert,0.6731556,0.29530851
Insert square peg 4,Insert,0.40957412,-0.5144372
Insert square peg 4,Insert,0.73837704,-0.16262102
Insert USB,Insert,0.49127949,0.13957022
Insert USB,Insert,0.71687233,0.04867317
Insert USB,Insert,0.72674788,-0.24356625
Insert USB,Insert,0.49623232,-0.10799255
Insert USB,Insert,0.41116095,-0.31456399
Insert USB,Insert,0.72462831,0.30210969
Insert USB,Insert,0.42306728,0.1198825
Insert USB,Insert,0.49247514,0.39534581
Insert USB,Insert,0.3994923,0.12087955
Insert USB,Insert,0.63892166,0.28269355
Insert USB,Insert,0.40220291,0.26736601
Insert USB,Insert,0.51918297,-0.0066273
Insert USB,Insert,0.35354083,-0.19952798
Insert USB,Insert,0.68346544,-0.20737055
Insert USB,Insert,0.37923209,-0.43439301
Insert USB,Insert,0.66056523,-0.0055054
Insert USB,Insert,0.58696236,-0.17231711
Insert USB,Insert,0.52576148,-0.43434219
Insert USB,Insert,0.20194051,-0.41648618
Insert USB,Insert,0.25424739,0.463852
Insert USB,Insert,0.45693502,0.06854688
Insert USB,Insert,0.44011601,-0.32084932
Insert USB,Insert,0.42538097,-0.34812856
Insert USB,Insert,0.41126667,-0.1153166
Insert USB,Insert,0.44949894,-0.01761118
Insert USB,Insert,0.45111048,0.28214475
Insert USB,Insert,0.45415281,0.27613212
Insert USB,Insert,0.39681363,-0.01357856
Insert USB,Insert,0.43940351,-0.24601319
Insert USB,Insert,0.19210118,-0.52827226
Insert USB,Insert,0.40114042,0.11407795
Insert USB,Insert,0.7006827,0.22349305
Insert USB,Insert,0.71487955,0.13833342
Insert USB,Insert,0.36505708,-0.13798552
Insert USB,Insert,0.67024903,0.14054942
Insert USB,Insert,0.63576518,0.06005305
Insert USB,Insert,0.41390445,-0.37056085
Insert USB,Insert,0.70494292,0.13977662
Insert USB,Insert,0.6985175,-0.36686199
Insert USB,Insert,0.43329375,0.34179869
Insert USB,Insert,0.42839503,0.25329915
Insert USB,Insert,0.63131702,-0.0753092
Insert USB,Insert,0.64675692,-0.06740693
Insert USB,Insert,0.58730404,-0.08631625
Insert USB,Insert,0.31512751,-0.2242331
Insert USB,Insert,0.54979999,0.09122479
Insert USB,Insert,0.65609905,0.22350229
Insert USB,Insert,0.39095892,-0.43527311
Insert USB,Insert,0.69701981,-0.23173841
Insert waterproof,Insert,0.55002278,0.133740896
Insert waterproof,Insert,0.6914285,0.00241682042
Insert waterproof,Insert,0.57294954,0.000262582403
Insert waterproof,Insert,0.54123959,-0.303220838
Insert waterproof,Insert,0.7076702,-0.317800923
Insert waterproof,Insert,0.54516945,-0.190207153
Insert waterproof,Insert,0.48476896,-0.256060372
Insert waterproof,Insert,0.57160906,0.137080746
Insert waterproof,Insert,0.63589346,0.288429951
Insert waterproof,Insert,0.47976482,0.170913156
Insert waterproof,Insert,0.54941422,0.271858777
Insert waterproof,Insert,0.49856618,0.0545935098
Insert waterproof,Insert,0.58663549,-0.150006639
Insert waterproof,Insert,0.6292342,0.210419065
Insert waterproof,Insert,0.50210793,0.209531825
Insert waterproof,Insert,0.56813491,-0.0769925833
Insert waterproof,Insert,0.4561671,-0.119455397
Insert waterproof,Insert,0.41940028,-0.000126803239
Insert waterproof,Insert,0.60860866,-0.256119552
Insert waterproof,Insert,0.45027528,-0.304091817
Insert waterproof,Insert,0.56774918,-0.0090862444
Insert waterproof,Insert,0.49444307,-0.0949084575
Insert waterproof,Insert,0.48800609,-0.469114544
Insert waterproof,Insert,0.47637823,-0.487654217
Insert waterproof,Insert,0.32445905,-0.439033387
Insert waterproof,Insert,0.31150016,0.506031526
Insert waterproof,Insert,0.54049451,0.064486839
Insert waterproof,Insert,0.4977244,-0.210823418
Insert waterproof,Insert,0.40575021,-0.156202648
Insert waterproof,Insert,0.50332581,0.102487636
Insert waterproof,Insert,0.52890151,0.264625858
Insert waterproof,Insert,0.61596722,-0.224876848
Insert waterproof,Insert,0.48452582,0.0317781645
Insert waterproof,Insert,0.46302919,-0.287861128
Insert waterproof,Insert,0.23534919,-0.385135869
Insert waterproof,Insert,0.50142268,0.218903727
Insert waterproof,Insert,0.6499807,0.143014707
Insert waterproof,Insert,0.62179609,0.105043975
Insert waterproof,Insert,0.50311435,-0.111831126
Insert waterproof,Insert,0.54290059,0.00904176147
Insert waterproof,Insert,0.65515714,0.046619013
Insert waterproof,Insert,0.55608073,0.144219204
Insert waterproof,Insert,0.57817194,-0.0416775076
Insert waterproof,Insert,0.44769394,-0.297413789
Insert waterproof,Insert,0.5828561,0.107328703
Insert waterproof,Insert,0.63891965,-0.388134182
Insert waterproof,Insert,0.53181714,0.44172453
Insert waterproof,Insert,0.4941275,0.237208134
Insert waterproof,Insert,0.61129337,-0.153655212
Insert waterproof,Insert,0.55612118,0.00841461259
Insert waterproof,Insert,0.52256143,0.00193094946
Insert waterproof,Insert,0.43262016,-0.186374759
Insert waterproof,Insert,0.47643555,0.168292408
Insert waterproof,Insert,0.60153539,0.122233657
Insert waterproof,Insert,0.43009975,-0.312945451
Insert waterproof,Insert,0.59718205,-0.248918767
Pick BNC,Pick,0.64026693,-0.27418055
Pick BNC,Pick,0.51596162,-0.3334287
Pick BNC,Pick,0.62010052,-0.26904715
Pick BNC,Pick,0.57389434,-0.05162944
Pick BNC,Pick,0.56500878,0.16461248
Pick BNC,Pick,0.58853871,-0.23313213
Pick BNC,Pick,0.66731847,0.17522874
Pick BNC,Pick,0.51440998,0.27329958
Pick BNC,Pick,0.5149106,-0.30767036
Pick BNC,Pick,0.67010818,0.22908555
Pick BNC,Pick,0.62015068,-0.10623259
Pick BNC,Pick,0.66238654,0.2425052
Pick BNC,Pick,0.4546072,-0.09040336
Pick BNC,Pick,0.4385177,-0.22777462
Pick BNC,Pick,0.56531124,0.12932027
Pick BNC,Pick,0.65474443,-0.04618556
Pick BNC,Pick,0.48826266,0.34517784
Pick BNC,Pick,0.63184781,0.35142092
Pick BNC,Pick,0.57265718,-0.16395063
Pick BNC,Pick,0.64656454,-0.06608786
Pick BNC,Pick,0.62225408,0.15551631
Pick BNC,Pick,0.55340546,0.22448367
Pick BNC,Pick,0.54662576,0.1539497
Pick BNC,Pick,0.69174961,-0.21055344
Pick BNC,Pick,0.7460092,0.09001705
Pick BNC,Pick,0.62605479,0.25719775
Pick BNC,Pick,0.69362535,-0.33514097
Pick BNC,Pick,0.57376507,-0.20222575
Pick BNC,Pick,0.6422602,0.21665738
Pick BNC,Pick,0.63775923,0.35599895
Pick BNC,Pick,0.56930673,0.23801482
Pick BNC,Pick,0.50046178,-0.22139699
Pick BNC,Pick,0.60210346,-0.20311152
Pick BNC,Pick,0.61266379,0.03302914
Pick BNC,Pick,0.67230341,0.24399736
Pick BNC,Pick,0.60353795,0.3365174
Pick BNC,Pick,0.66106362,-0.44840441
Pick BNC,Pick,0.67629848,0.12791385
Pick BNC,Pick,0.6137715,0.22346152
Pick BNC,Pick,0.26643458,0.36637276
Pick BNC,Pick,0.59965555,-0.21566422
Pick BNC,Pick,0.60316575,-0.24393555
Pick BNC,Pick,0.68009752,0.29746675
Pick BNC,Pick,0.54758511,0.36497818
Pick BNC,Pick,0.6411389,-0.17661578
Pick BNC,Pick,0.51992983,-0.11299117
Pick BNC,Pick,0.50750842,-0.1043005
Pick BNC,Pick,0.50862307,-0.07853559
Pick BNC,Pick,0.56047335,-0.22051483
Pick BNC,Pick,0.42271133,-0.17237881
Pick BNC,Pick,0.36915343,-0.47531651
Pick BNC,Pick,0.45628602,-0.26425286
Pick BNC,Pick,0.53098173,-0.46139516
Pick BNC,Pick,0.51239671,-0.34669452
Pick BNC,Pick,0.54553247,-0.09723527
Pick BNC,Pick,0.34483335,0.30929674
